format,name,link,archetype,wr,date
timeless_bo3,Leo,https://mtga.untapped.gg/profile/0279b0d7-b2db-4a84-b649-32a2484fb1b3/KUMEVVNXPFAOTBNNRCWPLLRUFA/deck/0661f5c5-87d8-4ca8-81f3-be99ca8978e4?timeFrame=current_season,Sultai Scam,63.6%,June 23
timeless_bo3,Nornamor,https://mtga.untapped.gg/profile/0b616ea0-367e-4d70-a9b1-4f41e382e36d/EE1040D23424096B/deck/b190398a-35d3-46cd-b22c-0a4035ad2a79?timeFrame=current_season,4-Color Other,58.6%,June 23
timeless_bo3,Free Fall,https://mtga.untapped.gg/profile/6095cb49-afa3-45dc-b153-fdbd6160f386/CABCE14A3EE1142F/deck/f00d9cc8-db6b-4c81-9348-90e3421f904c?timeFrame=current_season,Boros Energy,69.1%,June 23
timeless_bo3,LORDGALE,https://mtga.untapped.gg/profile/af6f62ff-c199-45d9-b935-b9c470d195ad/242NTZUY4JHHNMBU2JLYK4THSA/deck/59780dfa-e34f-40a5-ab19-006b2061a540?timeFrame=current_season,Boros Energy,,June 23
standard_bo1,KoyiaWulf,https://mtga.untapped.gg/profile/d7e42797-4b64-4241-a556-fa1fdc94dd98/HKYFYD672NGY5B2ETNAKDU66GY/deck/aa4faf95-c04d-4f6c-99d6-42e04c094e43?timeFrame=current_season,Mono-Red Prowess,83.3%,June 23
standard_bo1,ロクロク,https://mtga.untapped.gg/profile/4ac908dd-1cb6-460b-9766-309e49cd8746/P2KST3F2YZBTBJDP7L4FAPSMOQ/deck/74680422-b7f6-4c61-af14-a66b2adeb207?timeFrame=current_season,Boros Convoke,62.3%,June 23
standard_bo1,Big_K-State,https://mtga.untapped.gg/profile/31e24cf3-56f8-44c5-9e95-bf6cd94d5518/YHP4G33I5ZDHHDI457T5WBWLJY/deck/39f63bf8-e0ce-407a-b66c-0832ea74f59f?timeFrame=current_season,Mono-Red Other,54.0%,June 23
standard_bo1,Sol_Sanctum,https://mtga.untapped.gg/profile/e99b0f8c-21ba-43f5-8d33-70b4bab34c7a/HHBIH4WFSFDBHN47EBHZJCKABU/deck/dac690a1-0b3f-4a77-8a58-11d5b0008c68?timeFrame=current_season,Gruul Prowess,,June 23
standard_bo1,Faux,https://mtga.untapped.gg/profile/6ac59673-efcd-4369-83ee-93e126913ad7/OIWNAMYTCFHIFNUS4BBTGXHMEU/deck/db26be4b-59ca-4ee7-9811-00ff831221c7?timeFrame=current_season,Azorius Soldiers,56.6%,June 23
standard_bo1,bombski,https://mtga.untapped.gg/profile/3ecb0d52-0067-40c7-b5fb-18386567e801/GDFHSHLIARALPGPFUIEWPEVIOE/deck/e340d0d1-af20-42ee-8690-2e2b8c37fb00?timeFrame=current_season,Simic Affinity,67.3%,June 23
standard_bo1,j1z0,https://mtga.untapped.gg/profile/9b8ec10a-d289-4a8e-877b-17d9cbddac4f/F4NVHLNOS5HXLCZYXJ2M2HQUPI/deck/8f2f3aea-d86f-437b-9fd8-f806b9e1ddaa?timeFrame=current_season,Mono-Blue Tempo,66.9%,June 23
standard_bo3,thirron,https://mtga.untapped.gg/profile/81abda59-b35c-4179-bcbd-3fb253bdd119/K7XI4YZIONGWNDWLX3PHW52XHU/deck/d77fbe47-5163-4f64-8a7f-eff20b51feb1?timeFrame=current_season,Orzhov Other,73.3%,June 23
standard_bo3,Stefan,https://mtga.untapped.gg/profile/3d61b46a-d91c-469b-87ed-d489d2169266/LZUDEABA7JE3FP6WFRZZYXZXNU/deck/ccbf8342-02e9-48a7-be93-a7561b213dc5?timeFrame=current_season,Temur Control,50.0%,June 23
standard_bo3,KhouJin,https://mtga.untapped.gg/profile/ae1f4963-dfae-4a72-ae1c-cfa3b9dc251f/8C8BB9A6393411D8/deck/2b7d2514-3b02-49de-b081-a1b86bc7cf02?timeFrame=current_season,Mono-Green Stompy,56.3%,June 23
alchemy_bo1,kartgio,https://mtga.untapped.gg/profile/10e9972c-310d-47cb-a264-9c334dc28845/ULEIAXLUHVHCNGGF2TAFZS4254/deck/6f3101f8-2128-4c88-9a45-b55a34722ab7?timeFrame=current_season,5-Color Other,54.3%,June 23
historic_bo1,Professormang,https://mtga.untapped.gg/profile/a4f8d6c1-2eac-456a-90ce-1411abbb1d56/OHYSHJTV3BBGJM235TIO4WDF5E/deck/74a18179-9531-4981-ab83-f65dac4e0675?timeFrame=current_season,Boros Energy Zoo,73.2%,June 23
standard_bo1,Blimeylimey,https://mtga.untapped.gg/profile/3607700d-4d03-4347-a1f0-07049531348b/ACE3IUQJJFENZOAJVEBT7F2VHY/deck/e9d0e848-5a35-4410-a376-5904896752d0?timeFrame=current_season,Orzhov Other,85.2%,June 24
standard_bo1,Solo_Leveling,https://mtga.untapped.gg/profile/cffd8b0a-6789-4486-a65a-175ee904d356/J3K3BBXFUBD2FAKJJD6VVGLAGQ/deck/50ce2076-a19c-44b0-b22d-a9a7d817d558?timeFrame=current_season,5-Color Domain,63.0%,June 24
standard_bo1,TommyCipher,https://mtga.untapped.gg/profile/0f3f24e8-e4bc-42c3-92fb-b6e6b2e9252c/44JMLDZEJVF3VGW4QHLQWTQVXQ/deck/4a21c3e9-37bb-4b29-ace8-b57eb6bc1757?timeFrame=current_season,Mono-Red Aggro,59.0%,June 24
standard_bo1,Jony Farmer,https://mtga.untapped.gg/profile/e797e1ac-badf-42ae-8cae-0dde73bfdbbe/4QHPEXU5NFCFPKLJEFAPWXXHDM/deck/9e9e36fb-f624-4a46-aa97-ac33c1f89a3f?timeFrame=current_season,Mardu Other,60.0%,June 24
standard_bo1,ProudNitro,https://mtga.untapped.gg/profile/70d02791-3031-4cb7-9b20-b78d3a8e23ba/45ZZQLE4HRALNAGPFSFSPG2YNY/deck/bb2b1c66-1e7c-4982-b9d0-31e933a7bb54?timeFrame=current_season,Mono-Red Prowess,62.0%,June 24
standard_bo1,Philoenglis,https://mtga.untapped.gg/profile/7bd5d0a0-05df-4c0b-bd2d-14e270130da4/AFDXZPEK3RBA5JL7II5LJU5LOY/deck/e7c2b7c9-e3cc-4064-9975-b2a6afb0b6d8?timeFrame=current_season,Orzhov Other,62.5%,June 24
standard_bo1,Revloc8,https://mtga.untapped.gg/profile/8c250184-30bf-408b-9411-f4ff0401f5af/KOEQQZKVHZE5TBNDXDKRLOFAR4/deck/99aa4297-40d1-4ffd-ad55-d1fa3e0afc53?timeFrame=current_season,4-Color Other,53.3%,June 24
standard_bo1,torquemada,https://mtga.untapped.gg/profile/43897e81-1b14-44c2-b407-38f3d57e8581/700BF0A9885702FB/deck/7d6bb2d7-d12a-47ba-9813-c32fc1926912?timeFrame=current_season,Boros Other,60.4%,June 24
standard_bo1,elewynx,https://mtga.untapped.gg/profile/da00b336-9ef1-491d-9281-45b477cf4562/P4SAXWEDAZFUJF266KQXADGFLU/deck/e068f463-8f14-4416-b14e-da85da225526?timeFrame=current_season,Orzhov Lifegain,67.4%,June 24
standard_bo1,Stabler,https://mtga.untapped.gg/profile/34f0daf1-4e50-400b-87c0-902581dc2e1d/UPQ6GADPHZCK5NTRDN3GZS6ZFQ/deck/8a0e8e93-4ecc-4957-8d4e-71fd488bb648?timeFrame=current_season,4-Color Reanimator,80.9%,June 24
standard_bo1,Alphadookie,https://mtga.untapped.gg/profile/bc2a9142-a15b-4dd0-94cf-021cf76672b1/PKQDICUI4BFLVGJHTVZKL4HUFE/deck/767b6428-7e5e-4061-8f51-457d4f5714ac?timeFrame=current_season,Abzan Control,58.8%,June 24
standard_bo1,スルメ,https://mtga.untapped.gg/profile/77fa6994-46eb-44d6-8911-925b82195d55/JQYNOTAJVNHVJMDP5D4UOKE4AA/deck/44f5b9c0-e397-415c-9fa3-065d9c0015f1?timeFrame=current_season,Orzhov Other,59.1%,June 24
standard_bo1,Stack49,https://mtga.untapped.gg/profile/610ff28d-3af9-47bc-b718-3a2583426f0e/IR2H3MQ5UZAXND6PKO7ZXDSF3Y/deck/610a65cf-8583-403b-8523-085d71f1892a?timeFrame=current_season,Boros Convoke,64.9%,June 24
standard_bo1,Ghilhotina,https://mtga.untapped.gg/profile/0caf38b2-acdb-4a4f-814a-e1be9986ff42/TD2RXR3LIFAJ5CWLCBCR6DYYXY/deck/7e397bb7-bc70-41ce-9ef6-0fe5789e1d7f?timeFrame=current_season,Mono-Blue Other,73.0%,June 24
standard_bo1,Epityr,https://mtga.untapped.gg/profile/80a8aa6b-d5df-45ca-b632-1c30fae68f2e/5MZYA4BBRJHD7A4VLAC6ISEZPQ/deck/d7f07a6d-2c07-4c55-8819-58994ddb0857?timeFrame=current_season,Boros Other,72.4%,June 24
standard_bo3,Zakdos,https://mtga.untapped.gg/profile/96686166-0b56-45c2-b07a-646e3af1e91a/B5F37983A227D32D/deck/ae1df5ac-a7b6-4514-8577-82ae4a23aee6?timeFrame=current_season,Mono-Red Aggro,66.7%,June 24
standard_bo3,anti,https://mtga.untapped.gg/profile/042286db-beef-47a0-8289-594165b7207e/AQGFR2UQNVC4NGNCEFU6EDQLME/deck/265c97e1-eb49-4e58-bd71-d1206eb7a33d?timeFrame=current_season,Boros Convoke,68.9%,June 24
standard_bo3,Kazumi,https://mtga.untapped.gg/profile/9b2de9be-5391-4bdd-a406-8120d922ff48/HYDHSHWOJRGGBKGWJJ2OMFF7TA/deck/91b22dc7-1159-4829-b4aa-f2a6232cb3a5?timeFrame=current_season,Esper Midrange,85.7%,June 24
standard_bo3,Shamrock,https://mtga.untapped.gg/profile/0244a1fe-a877-42a8-8896-12036d02a90c/448E771B36C5278E/deck/5b311c5f-50b5-4028-a6bd-85f418ee503e?timeFrame=current_season,Gruul Other,53.1%,June 24
standard_bo3,TheKingEdoardo,https://mtga.untapped.gg/profile/b161993f-e36f-4714-9136-9797d6537361/U46PJW3LDVC27IQFSRD4CRE6VI/deck/a79055c2-f373-4281-98bb-4f623587c96c?timeFrame=current_season,Boros Convoke,70.8%,June 24
standard_bo3,Charangasman,https://mtga.untapped.gg/profile/7ff807a3-f45e-4fb9-ba31-513a3214a994/2A0DD23900E889C7/deck/5f77bd5f-a608-444b-8913-5a5c4ff77ee9?timeFrame=current_season,Esper Midrange,62.5%,June 24
standard_bo3,Zealexar,https://mtga.untapped.gg/profile/103c1974-644c-4ca6-8bc5-4bb546b06ff2/OJ2XU6NTSZECFKYU35QA4DTVEY/deck/afc7af8e-947d-4114-9785-8de23cb059d4?timeFrame=current_season,Golgari Other,76.9%,June 24
standard_bo3,Liangjeewai,https://mtga.untapped.gg/profile/38755c82-0e00-4d00-a8ed-ce3b91a53a02/C2E359C65F8C6D1/deck/cf1f8492-c768-4db5-a99a-4848856d37a4?timeFrame=current_season,Dimir Other,66.7%,June 24
standard_bo3,tsujinko,https://mtga.untapped.gg/profile/089596e3-f2aa-49e3-b093-10c7546e7d3d/BNTVP5DI4NFPHEYOD3JEOAB6HE/deck/a7a63e91-046b-401c-8d29-a429ebac2472?timeFrame=current_season,Boros Convoke,63.6%,June 24
explorer_bo1,Der_Redstone_Pro,https://mtga.untapped.gg/profile/6f9f3a29-a493-4ca4-87cc-93c46be66682/XRBCLEILGFBRRJJUTSGDLDBIDI/deck/8b0b6023-b394-470a-a81b-ce762b517815?timeFrame=current_season,Abzan Amalia,68.7%,June 24
explorer_bo3,Zer0,https://mtga.untapped.gg/profile/d686440c-4faa-49ae-98fb-e12c5a4af197/7HDVAASXYZCMTFX6JYSQSTLXIA/deck/dddcbbc7-036a-49f3-9cb5-efbfa40ba0c6?timeFrame=current_season,Boros Heroic,50.7%,June 24
explorer_bo3,hakata,https://mtga.untapped.gg/profile/6d8fcb9d-2517-485e-9505-778c14c00c5d/ONYUCGOYLNFH3F4JZ6CBBLMS4Y/deck/ec9320e1-3ad3-4428-98ff-b02020b9a0fd?timeFrame=current_season,Golgari Other,56.0%,June 24
explorer_bo3,Xee10,https://mtga.untapped.gg/profile/5c1e21bf-9600-4a93-a39c-533c16feeefe/BTDLXBZZN5CVDHSYITL776CLUI/deck/34d0c140-4023-442f-817d-f9d5834da574?timeFrame=current_season,Selesnya Other,67.9%,June 24
explorer_bo3,Peazful,https://mtga.untapped.gg/profile/04496117-84c3-4151-a1f9-86959c0115f0/OISNHENGO5ADVBVU3FFEHKGGFQ/deck/12853a80-f619-407d-906d-aef55e07159f?timeFrame=current_season,Mono-Blue Spirits,68.3%,June 24
explorer_bo3,mike16,https://mtga.untapped.gg/profile/1a88ebe4-0534-447d-8c03-1e4c29950b56/GD2ZMS3Y3VDCBLGS5V2GPY4APE/deck/cc4f3a8f-d082-429a-8eac-b38a34e69df9?timeFrame=current_season,Azorius Control,,June 24
explorer_bo3,Mister Judas,https://mtga.untapped.gg/profile/b1200ae1-83ed-422e-a43c-0f4942bcc11e/EF7920986611253B/deck/045a1752-2732-460e-b387-426daee2e1e2?timeFrame=current_season,Azorius Other,71.4%,June 24
explorer_bo3,YouCanCallMeFather,https://mtga.untapped.gg/profile/eb47e17c-7d23-4fb3-b967-4b9bb8a41c19/HJ3ALLUPKNEEVPTVYFH3MFE45U/deck/c96bc386-57e2-4f38-a329-0a129a3f13d9?timeFrame=current_season,Boros Convoke,63.0%,June 24
explorer_bo3,pachio,https://mtga.untapped.gg/profile/40def30f-6792-42a3-b5a8-5e5a9fcb713a/XNBX2CTPJ5GZXFUSJBS253QMZ4/deck/d3f56d8f-527a-451d-a51c-5e1a6f4629fc?timeFrame=current_season,Abzan Amalia,54.5%,June 24
explorer_bo3,Hako,https://mtga.untapped.gg/profile/2be7432d-b8ab-4980-ab7a-d8740c53c30e/224VGPTGVNANTFXBSEYH3W4PQM/deck/ac28da74-1b67-4885-9ffa-fb80891625ab?timeFrame=current_season,Azorius Control,76.3%,June 24
explorer_bo3,Jabom,https://mtga.untapped.gg/profile/36b0784a-bc35-42fa-b21e-5179ae1b3e0b/6AR3PKDKNJFFBHA37YK3ENORYA/deck/7c8c7bc5-8a15-4235-b3e5-a5eb382b6762?timeFrame=current_season,Rakdos Vampires,55.9%,June 24
alchemy_bo1,Tcancao,https://mtga.untapped.gg/profile/a039c805-7e49-4a56-ba77-d08d09e07b7f/G72W27XKUFDOZJB7LMFYWEMB2I/deck/2c2b826d-abc0-419b-9924-b41f45de4695?timeFrame=current_season,Mono-Red Aggro,67.0%,June 24
alchemy_bo1,Bergoth,https://mtga.untapped.gg/profile/0a75b915-0b57-4a7d-ac90-0b34fab3bec6/3SAIAPEGWZG27JBNWJ7EJEGJOQ/deck/cfea61dd-b939-4c97-9b10-fc0ec8d576d7?timeFrame=current_season,Jund Roots,76.7%,June 24
alchemy_bo1,Chains,https://mtga.untapped.gg/profile/f435924b-61d1-480b-bb71-1c816124f9e9/GDO66ZSXCZAFBA7MRKAKO5FRYM/deck/13d973a2-d5a5-43c1-ad07-528531a1dd4d?timeFrame=current_season,Mono-Red Aggro,64.3%,June 24
historic_bo1,JordanLewang,https://mtga.untapped.gg/profile/3fe91c36-42da-4ba2-aa43-b62ef328523a/5F03F50D0AEB4E54/deck/808a7021-fb57-4e85-8d74-8671a06d8d04?timeFrame=current_season,Boros Energy Zoo,60.0%,June 24
historic_bo1,Hitty,https://mtga.untapped.gg/profile/37f66e88-6132-4a2c-8642-ae98a7fec652/ZLZI4L5CKJFSZKFWYG2EPHLGRI/deck/6f83ac71-1044-4eca-a251-9a22cd161682?timeFrame=current_season,Boros Energy Zoo,75.0%,June 24
historic_bo1,Spiggy,https://mtga.untapped.gg/profile/f893431c-8d04-459d-acbc-0e1236717a12/EYPPO2FAZZFH7PG3KPX3PRV52Y/deck/3b224a45-342b-4919-a324-86301f48c86d?timeFrame=current_season,Izzet Wizards,55.0%,June 24
historic_bo1,GirlTouchMyBody,https://mtga.untapped.gg/profile/a3fc16bb-4ee0-48b4-bdb9-3dc98684c24a/C4FGRNDW4NFHLERAJKHL2L5KGQ/deck/886f0fb0-2a35-431e-8137-bf54c5831674?timeFrame=current_season,Boros Energy Zoo,66.1%,June 24
historic_bo1,Verna,https://mtga.untapped.gg/profile/b533e9ca-06c5-412d-bd57-e26f07cc5c9b/WNCEO2F4TRC4XOBZC4QX3UEE2Q/deck/23aa0991-2eff-4646-b65e-11e9313e3908?timeFrame=current_season,Boros Energy Zoo,67.7%,June 24
historic_bo1,Il Prof,https://mtga.untapped.gg/profile/34906000-5148-4b79-87cc-3a746a8080a4/GXUB6WV5IJFIZKYJFJTY2JG46A/deck/e58f9688-776f-4255-86a1-4cacec40b9fa?timeFrame=current_season,Abzan Yawgmoth,66.0%,June 24
historic_bo1,MattfromHR,https://mtga.untapped.gg/profile/7a16c759-9377-4a41-bddb-f6b67212b7d9/C5E87373D835010A/deck/6a6b4f7c-a093-46fe-85ba-7c9d15429f6d?timeFrame=current_season,Boros Energy Zoo,72.9%,June 24
historic_bo1,RevanReborn1985,https://mtga.untapped.gg/profile/2cfadba1-d409-47fc-9ad7-d19790d6f3db/FJCTZFKEM5GADEALRSA5DFMSSI/deck/55ab295e-09d7-46af-97a9-5ce5c7911ecb?timeFrame=current_season,5-Color Reanimator,61.4%,June 24
timeless_bo1,RABB1Tx,https://mtga.untapped.gg/profile/5aa9e722-c2a4-409e-b534-ffbe72406df5/TWOSCRYZNRCNXJG7S53VWOZ3DA/deck/4dbeeeb2-84e2-40d5-a250-1c4d1ee527bf?timeFrame=current_season,Mono-Green Titan,66.7%,June 24
timeless_bo3,Jonathan,https://mtga.untapped.gg/profile/d90d0bf1-cfd9-45c3-8269-550d0db5ae8e/IZQYCVMAJZCZ3GU5PYHMP3WKFI/deck/7790acac-8f8d-4caa-940d-d0b08f231dce?timeFrame=current_season,Boros Energy,69.1%,June 24
timeless_bo3,Poly Owl,https://mtga.untapped.gg/profile/6984f8a0-f8ca-4cb1-8a86-a8dfb0ae8322/23ZM24NXPVH3FD4KFE2CIFQ44A/deck/f0aa6ec8-3037-4f9f-af99-30d01bf02ee0?timeFrame=current_season,Boros Energy,81.8%,June 24
timeless_bo3,AbcBongDoritos,https://mtga.untapped.gg/profile/2444488b-e75c-46eb-9d57-86228346cc8e/BTPRX6MAWFFPRI3YSWKOUE4YUY/deck/f1068ddd-38cc-4024-ae86-6844ac462c2a?timeFrame=current_season,Rakdos Burn,63.6%,June 24
timeless_bo3,arthur196,https://mtga.untapped.gg/profile/48ddeef4-6793-477f-82e2-189e929c06ab/13A89EECD8C12AD7/deck/08b6fe86-cb77-4a6f-bb3f-0cc1d82492b8?timeFrame=current_season,Rakdos Scam,67.9%,June 24
timeless_bo3,PEPONSEC,https://mtga.untapped.gg/profile/fe3850eb-8c42-4b34-bb87-f3aa8d26a150/C14051CA2C5EAB11/deck/6cf32733-638d-42d3-8376-e0f31a645bc1?timeFrame=current_season,Boros Energy,,June 24
timeless_bo3,Docmore,https://mtga.untapped.gg/profile/7f0d658c-d12f-4fa9-b540-97b4d5cff4f5/6T2OKYMGFJAPJIGZYROTRZ4XPM/deck/e5f6756b-1951-4e1a-87ac-2a04621adbcc?timeFrame=current_season,Simic Other,65.0%,June 24
timeless_bo3,simjita,https://mtga.untapped.gg/profile/048ae3d0-aeac-42b6-bd97-81cea99aa288/EB32AMW5XNHVJCLXMH3HFVZDN4/deck/071f6702-96ca-46aa-a7f4-3ba9d5001ccd?timeFrame=current_season,Boros Energy,75.0%,June 24
standard_bo1,legend,https://mtga.untapped.gg/profile/b7905bff-87f6-4292-b329-351126d0b02a/LYG4YLJEM5DRLFVDR2DICULNFI/deck/ef0747e0-2644-49f7-85de-ae85b3d54a54?timeFrame=current_season,Boros Convoke,55.7%,June 24
standard_bo1,Taejin,https://mtga.untapped.gg/profile/4778d126-28ae-43a6-9a11-1861a0b6b01d/WTQVFDLKBZEWZJS4NW5PKWY2ZE/deck/94692906-f556-4c43-b6b2-f8c465a8f734?timeFrame=current_season,Boros Heroic,70.6%,June 24
standard_bo1,PsychoMatter,https://mtga.untapped.gg/profile/d1b59008-c2d2-4669-8b74-2dfdd305547d/919D5F30F8FBC634/deck/5c68149e-9165-4626-9bb1-f9d254b99451?timeFrame=current_season,Azorius Mentor,59.2%,June 24
standard_bo1,SteX,https://mtga.untapped.gg/profile/b4df61b2-4ab7-4108-ba42-14bdb6223be5/JBQJ5BWUH5DG7OCHU2VUC6NAOU/deck/9d5f1a05-16fe-4edd-8076-dd80bf902716?timeFrame=current_season,Dimir Midrange,58.3%,June 24
standard_bo1,Jannis535,https://mtga.untapped.gg/profile/926a4d97-5fa8-4562-9764-faa5aa4567c2/EWTGOA32UBB4VPCI7QUVW2ANEY/deck/ca826fe1-9dbe-4033-9cfa-07295b5b4585?timeFrame=current_season,Temur Control,,June 24
standard_bo1,YD_coldmoon,https://mtga.untapped.gg/profile/9c3c2168-5b8c-40bb-bf39-eb42918c317e/FA83B1CAFB02B899/deck/9344ba1b-703a-4332-a86a-b2a288099d63?timeFrame=current_season,Boros Convoke,53.9%,June 24
standard_bo1,mrgoodway,https://mtga.untapped.gg/profile/4367b8df-3fb5-40ce-a646-8ffc759d3a82/Y5VWO46UKRE57BQHYN54TBQVJY/deck/20493f9a-1b56-4b49-ba75-a4dd0057957f?timeFrame=current_season,Naya Dinosaurs,55.8%,June 24
standard_bo1,MarcusChaos,https://mtga.untapped.gg/profile/b05acedd-f525-4f45-ba0a-3680b551c382/AFWEC6ZLH5ASJKBGA3BV3WECCQ/deck/92567e8c-847d-4c3d-a27d-8554b3d1ea38?timeFrame=current_season,Boros Convoke,76.0%,June 24
standard_bo1,merengue,https://mtga.untapped.gg/profile/a2ea2f8b-0d54-4d93-b30c-2ed2ee36aae6/L2EOYYJFQNB6XPHBVPKCOQZGQ4/deck/3c965b4f-6849-43b1-b257-eeb36b09854c?timeFrame=current_season,Mono-Black Other,57.6%,June 24
standard_bo1,Wyrvox,https://mtga.untapped.gg/profile/d0722494-df41-4ad6-85a6-c61195cb341d/363RZDRVAZEQVHSLGNKW4JZONA/deck/ffef6088-7e22-4104-bb95-346c80c57f74?timeFrame=current_season,Orzhov Amalia,77.8%,June 24
standard_bo1,Jama1ungma,https://mtga.untapped.gg/profile/df6dee05-4c80-4999-aab2-cb1af5c817f5/DUAOMCMVQBGWNCHKAJN6YDGG6Y/deck/79843032-889f-4b02-bb5e-4b5f3d381e1a?timeFrame=current_season,Dimir Other,57.8%,June 24
standard_bo1,Karmoth,https://mtga.untapped.gg/profile/5b591ba4-5fee-42c0-98f3-34920a3e8666/YP4NZKPJXJBYHD52XFPXJ3NEWA/deck/afd35671-3388-4421-b9ca-1156e05e9fac?timeFrame=current_season,Boros Convoke,75.6%,June 24
standard_bo3,redarow,https://mtga.untapped.gg/profile/5547416d-4003-42a0-b7dc-3840e13dbcc5/HGXIOI4F4BGRLIHM7O3NFATHMA/deck/68830d62-01eb-41ce-ad0f-db085487ee4d?timeFrame=current_season,Orzhov Other,61.1%,June 24
standard_bo3,SuperBigDown,https://mtga.untapped.gg/profile/058bae53-5889-4489-b99a-345b24bde96c/87E6DAD950DE1BFA/deck/94e52273-5066-4369-829c-1b0af93be141?timeFrame=current_season,Mono-Red Aggro,72.2%,June 24
standard_bo3,dabujing,https://mtga.untapped.gg/profile/7af3ea72-def7-4860-8897-5c856958372b/PYVX6TBEUBHR3IFEEBJYAGAI7E/deck/cfc8c83e-09a7-46c3-9b1d-ec5ec1db314b?timeFrame=current_season,Golgari Midrange,63.9%,June 24
explorer_bo3,Atticus,https://mtga.untapped.gg/profile/c30be534-63b2-4232-8c15-019187834771/7NA6IJUKFFG3TMOAQXGTJ4VSWQ/deck/c10da900-f814-446d-9593-28c34e11634b?timeFrame=current_season,Izzet Ensoul,52.5%,June 24
explorer_bo3,tanastria1224,https://mtga.untapped.gg/profile/6e9180e8-aed5-4d5b-ac2e-1fce39f87c02/C2H44ZL3PZHP3PDA67Z5P3UIFM/deck/a982118c-6a1b-4f4d-b926-812d136766e6?timeFrame=current_season,Abzan Amalia,76.7%,June 24
alchemy_bo1,shia,https://mtga.untapped.gg/profile/277f3dfc-57ba-48b7-bf3f-e0adc766b787/NZOZJIK75NAWPH7L5QL2NZIF6A/deck/6a5df60a-86d3-47e0-bd9b-d119b2fc195a?timeFrame=current_season,Grixis Midrange,68.1%,June 24
historic_bo1, YouTube/MTG Joe,https://mtga.untapped.gg/profile/390de354-4ae6-4ea5-9991-2f650825ba18/8D5B7E0B33092E80/deck/e23b9095-c2b8-4480-8e9a-6c4be780fe7f?timeFrame=current_season,Boros Energy Zoo,89.3%,June 24
historic_bo1,The_Chapmaster,https://mtga.untapped.gg/profile/2cac6bc2-1e94-49c0-8b4e-e403c2d1a0eb/D29321DA936C88CA/deck/53113032-bde5-497f-82d1-ac2cece11160?timeFrame=current_season,Gruul Other,25.0%,June 24
historic_bo1,yukitoX,https://mtga.untapped.gg/profile/df525998-954f-49e8-9cc9-8ed2bae5f615/BB1CFC5390F011C3/deck/17912047-df43-4c33-8593-f7e6dcd970c1?timeFrame=current_season,5-Color Reanimator,59.0%,June 24
historic_bo1,riccardo coscia,https://mtga.untapped.gg/profile/140c40aa-5bf9-446a-9aac-6f16a5717e3e/UOEQ5RR7BZCLPHBIXWFEVY2GB4/deck/ea38d791-59e3-4c1e-8730-8bd2d5a8291d?timeFrame=current_season,Boros Energy Zoo,55.5%,June 24
timeless_bo1,tobi,https://mtga.untapped.gg/profile/6164c634-8424-4b3e-b272-b1488308a3b1/QZOBZNP3YNFMDBVSES6WEBA2NU/deck/9ffaa327-7ed4-426a-8c9c-9028174645fb?timeFrame=current_season,4-Color Show and Tell,63.0%,June 24
timeless_bo1,brutus,https://mtga.untapped.gg/profile/4c5c22ba-3fff-4b43-8bcf-865cd00a60e8/ZIIZD67XQRC6RMZD2NLTGP62HE/deck/c9aba179-497d-4b6f-8194-a5e3e22bbedf?timeFrame=current_season,Rakdos Scam,69.4%,June 24
timeless_bo3,mat918,https://mtga.untapped.gg/profile/962fa2d4-cc56-488b-9ee7-e3196544c400/EF049A93E8F26BA1/deck/41c0a9d8-3ef3-4e74-8e56-baef27fdfd7a?timeFrame=current_season,Boros Energy,,June 24
standard_bo1,panovattack,https://mtga.untapped.gg/profile/ab3b6522-ec4b-461b-a5bb-7dbfcec4c15b/4RX2JEB4VBEBPAKYAMVVDALCEM/deck/58ff6506-45a4-4fd2-ab81-438cdfef88a2?timeFrame=current_season,Mardu Other,63.2%,June 24
standard_bo1,NeilHelf,https://mtga.untapped.gg/profile/0fef7cd0-bbfb-40f2-910f-cb9f3df92315/OQGOPZTZGJAMDL33QX73EUIM24/deck/39fa862c-51ef-4341-82e0-5519aa6f8664?timeFrame=current_season,Boros Other,70.6%,June 24
standard_bo1,m2a,https://mtga.untapped.gg/profile/f8d8f0ee-68aa-43e0-a35b-cd649b7bd122/V3NKK76IMNAO7KXW347VSJPAQM/deck/757eb168-87bd-4a30-b07e-c4c8d1dea1b6?timeFrame=current_season,Orzhov Other,52.3%,June 24
standard_bo1,Falthadir,https://mtga.untapped.gg/profile/7fbaf21f-ec41-4158-a412-11cebc845d3e/WKTPCRUQTNDTTP7FJP7UXNQ5GQ/deck/4b2c8d76-3e19-49a8-af7f-6cbff6d47af8?timeFrame=current_season,Sultai Other,62.7%,June 24
standard_bo1,kybuddha,https://mtga.untapped.gg/profile/8726d972-bb42-461d-8d18-d1fc728335e1/V24ZPBLVNVCS5H6PIC4BO4MHRI/deck/961c6665-7a58-42f6-a3b7-151f4e38a5fb?timeFrame=current_season,Mono-Red Aggro,73.1%,June 24
standard_bo3,mocomoco,https://mtga.untapped.gg/profile/ae015a26-5b3e-4c1e-9ab5-2ef816748418/52C2ULMNXNACBHZ3PUJ32VXY6E/deck/a474f422-9e58-42bd-bf6f-70e9e8687c48?timeFrame=current_season,Azorius Mentor,66.0%,June 24
